weight_tons,distance_km,transport_mode,carbon_emissions_kg
46.9,2322.0,Rail,2303.37
10.9,1293.4,Truck,1498.0
23.6,2738.4,Air,81463.07
44.8,1858.0,Truck,8450.22
9.0,1376.9,Air,15412.14
39.6,1023.0,Sea,675.71
30.1,2336.4,Sea,1086.76
24.1,1520.6,Air,44738.07
12.9,2585.6,Truck,3479.37
17.3,972.1,Truck,1825.7
33.7,1574.9,Sea,855.19
12.4,1330.6,Truck,1759.11
19.9,2154.1,Rail,917.4
20.0,182.8,Truck,365.99
36.3,2726.1,Air,126781.82
1.8,686.2,Rail,25.92
29.0,2542.9,Air,93219.37
9.7,325.7,Truck,347.43
12.7,391.3,Air,5925.46
8.2,2652.3,Air,27202.95
30.2,1931.3,Rail,1253.55
23.0,1359.4,Truck,3344.78
6.8,1356.1,Sea,146.04
17.9,2827.4,Rail,1121.64
32.7,2547.1,Sea,1380.25
45.0,2250.7,Truck,10589.7
1.3,431.7,Truck,58.4
19.6,368.6,Sea,117.82
20.6,2883.9,Rail,1265.99
5.2,1454.3,Air,9701.39
31.9,1142.4,Sea,580.89
10.2,802.3,Rail,187.56
48.2,1406.8,Truck,7305.71
3.9,1482.4,Sea,93.57
11.2,1060.1,Truck,1270.93
9.2,2527.7,Air,29299.58
3.4,2182.2,Sea,114.34
33.4,584.9,Rail,416.16
14.5,2488.6,Rail,764.08
8.9,2958.0,Truck,2882.63
36.6,1255.6,Air,57048.27
41.5,2723.2,Sea,1887.51
4.7,2466.6,Sea,184.85
31.0,2913.1,Rail,2017.77
41.6,1106.5,Air,59289.95
29.8,2794.6,Rail,1775.66
8.0,2411.2,Truck,2033.96
19.2,1718.8,Sea,525.68
34.3,2410.8,Truck,8803.59
41.3,2545.3,Rail,2349.68
12.9,736.2,Rail,208.62
15.1,2991.0,Rail,1011.82
31.7,1212.6,Truck,4047.9
21.7,2297.1,Air,64555.49
15.7,648.3,Truck,1114.01
43.0,1521.2,Truck,6571.15
28.9,1966.2,Air,74308.1
10.9,799.4,Truck,884.69
44.2,2074.7,Sea,1457.18
22.3,1853.8,Air,53561.02
15.1,106.0,Air,2050.7
12.3,2261.6,Rail,628.34
36.8,775.6,Rail,635.12
25.4,2843.5,Truck,7892.36
9.0,2091.2,Air,23686.35
9.2,420.4,Sea,59.26
17.8,2241.9,Truck,4280.57
41.5,2766.8,Truck,12071.09
48.9,2977.5,Sea,2430.7
9.0,2891.4,Air,31133.94
46.3,1837.4,Rail,1891.21
3.5,1908.9,Rail,150.97
22.7,2958.7,Rail,1462.26
47.7,1714.5,Air,100346.87
26.4,2438.9,Rail,1405.47
15.4,2820.8,Rail,993.6
25.4,942.7,Truck,2556.04
7.2,1354.7,Truck,999.0
24.6,816.0,Rail,461.71
19.8,998.1,Rail,419.66
12.5,1300.8,Rail,359.93
23.2,1778.1,Sea,638.5
21.3,2566.5,Truck,5943.02
6.7,1915.4,Rail,292.42
7.1,145.4,Air,1304.15
1.5,450.6,Truck,68.14
2.6,2413.5,Rail,134.39
30.5,2320.8,Rail,1628.83
14.4,2798.1,Truck,4314.1
31.2,1853.5,Truck,6364.49
43.9,460.5,Air,24256.35
12.2,1025.3,Rail,263.91
37.5,790.6,Air,38740.82
2.4,249.2,Sea,9.17
30.5,361.0,Sea,170.41
19.5,1065.8,Sea,326.57
24.9,2581.5,Sea,1003.12
18.8,2357.9,Sea,708.02
16.0,103.3,Air,2053.36
33.0,916.9,Truck,3280.78
47.3,403.6,Rail,403.74
16.8,2367.5,Truck,4158.67
32.4,1320.1,Air,53678.11
19.8,272.0,Rail,121.61
26.3,2461.8,Rail,1387.52
38.1,832.6,Air,38839.23
15.4,76.0,Sea,18.75
12.8,600.3,Air,9180.92
14.3,370.2,Sea,85.28
8.2,1185.4,Rail,211.44
9.7,2356.2,Rail,521.92
9.8,2826.3,Air,34699.03
34.6,1023.6,Truck,3858.88
22.0,2025.7,Sea,700.34
44.0,2718.6,Sea,1931.26
2.2,925.6,Sea,31.29
4.6,1420.2,Rail,148.27
4.2,899.6,Air,4927.72
13.4,2458.3,Truck,3554.15
49.9,1962.9,Rail,2079.58
45.3,66.4,Truck,300.4
37.1,659.6,Sea,382.34
4.8,313.2,Truck,151.48
42.1,1257.8,Air,67604.11
9.8,2206.6,Air,26564.09
16.9,1780.2,Rail,663.58
33.7,2598.7,Sea,1450.07
22.7,2853.0,Rail,1489.09
14.3,232.6,Rail,72.54
1.7,1418.1,Rail,52.63
1.1,2450.0,Rail,59.83
2.5,273.3,Truck,69.15
25.6,1555.8,Truck,4343.18
7.6,420.9,Rail,69.02
37.8,2546.6,Air,124277.16
24.7,221.1,Rail,115.11
35.4,913.9,Sea,542.86
43.9,2338.0,Air,122436.93
38.8,2162.2,Truck,8797.03
40.4,2911.4,Air,152328.72
18.2,1217.5,Air,27166.3
44.7,1648.1,Air,93175.89
1.2,2068.8,Air,3151.16
12.9,966.2,Air,14979.46
13.7,2634.6,Air,43005.69
4.0,2254.2,Air,11012.13
40.8,2027.5,Truck,9032.43
35.8,1352.7,Truck,5148.44
5.3,60.2,Truck,34.12
41.9,1639.2,Rail,1508.49
48.6,300.3,Sea,222.13
42.4,1187.8,Sea,818.31
26.3,1333.9,Rail,781.62
32.8,958.6,Air,38795.03
2.0,2090.3,Sea,69.86
25.5,1076.6,Truck,2906.11
16.5,2595.5,Truck,4554.08
20.2,1354.3,Air,33091.76
12.5,1935.1,Rail,540.74
38.4,2614.0,Air,123213.29
48.8,2338.6,Truck,12056.87
23.2,2975.5,Truck,7248.8
24.6,865.0,Sea,348.31
39.4,477.3,Air,23641.03
42.8,1720.9,Sea,1147.17
46.9,2092.8,Rail,2108.66
22.0,1693.2,Sea,585.78
42.4,818.8,Truck,3777.98
33.1,2220.3,Air,91001.18
19.5,1762.7,Rail,780.32
32.8,2048.6,Truck,7406.48
46.1,93.8,Rail,98.33
9.4,2758.5,Truck,2622.79
30.0,1576.4,Rail,993.21
16.5,540.2,Air,11422.46
19.3,674.3,Air,15668.74
3.8,1688.4,Rail,146.9
19.6,1562.7,Air,36601.37
14.5,1687.8,Rail,547.1
33.2,2057.9,Truck,7337.54
18.8,2037.1,Rail,882.76
35.6,1517.0,Truck,5453.82
35.1,1096.4,Sea,614.72
47.9,2712.3,Sea,2108.76
46.6,2751.9,Truck,13053.1
23.3,718.9,Rail,364.12
13.1,2744.1,Rail,814.41
46.4,2358.9,Rail,2429.72
3.9,2872.7,Truck,1119.22
12.0,253.7,Rail,63.86
25.0,2267.6,Sea,945.86
16.6,2986.6,Truck,5154.25
21.4,2080.1,Sea,695.12
34.1,1143.9,Truck,4224.98
2.3,1890.6,Rail,91.35
27.3,107.9,Sea,49.19
42.2,2191.9,Sea,1550.22
40.9,1169.5,Sea,756.61
26.5,1149.9,Air,38835.63
19.2,1129.6,Rail,482.52
6.1,2341.9,Sea,229.65
33.6,2164.0,Truck,7549.33
44.9,978.3,Sea,736.48
16.2,2065.3,Truck,3423.77
1.5,2826.7,Air,5404.98
42.0,2885.2,Truck,13043.55
34.4,1639.2,Air,73725.11
30.4,389.4,Sea,196.48
19.4,2341.1,Truck,4895.21
11.4,322.1,Rail,83.09
21.3,1568.1,Truck,3443.69
33.1,559.4,Air,23644.8
45.9,2663.3,Air,155830.84
2.2,717.5,Air,1924.28
7.0,2270.5,Air,20687.95
48.8,630.7,Sea,500.8
22.5,1789.4,Rail,894.74
24.4,2267.2,Truck,5546.4
3.7,2121.1,Air,9762.11
38.0,140.3,Sea,83.06
2.9,1518.3,Rail,95.99
25.3,1532.9,Air,50134.41
41.7,535.3,Rail,510.36
27.8,1571.3,Sea,730.16
37.1,1345.7,Air,60822.72
33.0,1097.4,Sea,585.92
11.7,1697.3,Truck,2107.83
32.7,473.4,Rail,347.7
19.1,277.0,Sea,87.96
46.5,1874.5,Rail,1910.24
28.0,2845.7,Truck,8461.39
17.6,1690.9,Sea,489.65
15.0,405.2,Truck,645.33
33.4,2973.3,Air,124282.37
23.8,156.3,Rail,84.63
41.3,1000.6,Sea,668.11
22.0,2868.1,Sea,1003.46
8.5,1548.7,Truck,1418.92
40.2,2824.0,Rail,2483.31
36.7,2385.1,Air,111844.95
38.9,802.3,Sea,498.67
48.9,745.5,Air,46083.0
32.4,457.2,Rail,327.53
23.0,1217.4,Rail,605.21
19.7,1115.2,Truck,2256.7
11.2,2995.0,Air,43821.39
45.3,1147.7,Sea,797.25
22.4,437.1,Sea,163.19
47.1,1279.2,Air,73262.35
27.1,2152.9,Truck,6428.54
26.5,355.5,Air,11925.76
34.1,1068.8,Air,43965.75
33.0,2833.6,Sea,1538.64
27.3,1201.3,Sea,539.29
40.0,2398.9,Air,118847.25
1.6,360.1,Air,736.72
25.2,1582.9,Rail,867.21
4.9,908.6,Air,5830.86
18.0,1950.4,Truck,3868.2
46.7,1117.8,Air,65241.47
14.0,2316.2,Truck,3257.62
34.1,1063.7,Air,43165.54
18.1,1080.3,Truck,1987.42
10.1,429.6,Truck,450.88
35.1,604.7,Rail,444.42
36.5,2595.5,Sea,1501.02
4.2,1006.7,Rail,96.32
11.9,1359.3,Sea,258.59
47.7,2917.4,Air,175863.52
26.8,305.4,Sea,124.81
17.6,1425.1,Sea,408.06
16.3,1867.8,Rail,675.15
22.3,1603.9,Air,45390.9
6.9,395.4,Sea,41.95
22.7,2504.9,Rail,1243.31
5.7,2668.7,Air,19863.26
28.9,1991.9,Air,75374.62
29.1,1438.5,Rail,934.76
6.6,2868.0,Rail,403.2
5.4,1400.5,Truck,810.35
25.5,1980.9,Air,65671.24
42.9,949.3,Truck,4258.75
19.4,2994.7,Truck,5841.05
40.3,1342.6,Air,69976.94
30.9,1811.3,Sea,914.24
24.4,50.0,Sea,20.18
4.8,2658.1,Truck,1391.97
22.8,1070.5,Air,29191.18
49.2,2403.0,Rail,2657.05
42.8,1765.5,Sea,1210.37
36.8,2822.4,Air,132902.48
18.6,2911.6,Truck,5446.47
33.6,100.3,Truck,370.61
18.7,2369.7,Air,53073.56
35.5,1768.0,Truck,6704.92
42.9,2646.2,Air,146226.31
46.3,1936.1,Sea,1412.6
32.1,1395.1,Truck,4888.81
20.4,1642.2,Rail,736.36
42.9,549.3,Sea,379.13
34.5,1968.4,Truck,6806.65
15.9,434.5,Rail,151.21
25.0,164.4,Air,4974.93
49.3,739.0,Truck,3815.05
42.6,2566.0,Sea,1667.45
42.2,2488.4,Rail,2313.9
25.1,2054.9,Sea,800.08
42.9,1118.6,Rail,1056.94
40.9,2516.3,Sea,1672.18
26.0,2728.2,Rail,1557.69
27.3,2992.6,Rail,1864.8
46.0,2955.2,Sea,2133.04
27.1,169.4,Air,5848.89
16.2,364.0,Air,7633.05
10.9,646.9,Air,8861.95
20.6,2953.3,Air,73397.57
49.3,2826.6,Rail,2962.35
20.0,1932.0,Rail,887.79
12.8,2430.1,Rail,651.33
25.9,1681.9,Rail,924.68
22.0,2391.7,Air,63473.26
12.0,1811.1,Rail,464.29
32.5,838.3,Sea,439.99
21.6,1729.2,Air,47188.51
30.9,2879.6,Air,110628.4
4.7,2026.9,Rail,210.75
39.2,642.4,Air,31954.03
35.3,138.9,Sea,79.41
47.6,2740.2,Air,158468.13
49.2,910.8,Air,57724.63
39.3,2363.3,Rail,1977.14
20.5,904.6,Air,23749.01
23.2,2366.4,Rail,1244.71
16.5,344.1,Sea,94.97
2.5,1934.0,Air,5936.17
42.5,390.2,Rail,353.44
38.5,1859.6,Rail,1649.92
45.7,1122.0,Truck,5487.43
48.2,1141.4,Truck,5986.71
32.2,699.5,Sea,344.79
47.2,1866.5,Air,108612.76
1.2,84.0,Truck,10.52
19.4,2412.3,Truck,4969.21
16.3,475.1,Truck,779.83
13.0,1092.0,Sea,223.94
35.7,1797.5,Rail,1415.89
49.1,950.3,Truck,5007.98
40.9,2495.5,Rail,2352.16
18.9,263.2,Sea,78.41
39.0,991.6,Rail,812.57
2.1,442.5,Sea,14.92
25.4,130.4,Sea,54.33
37.2,2814.1,Rail,2356.24
48.6,1911.6,Rail,2002.35
14.2,2933.5,Rail,872.33
36.5,1543.1,Truck,6162.43
7.3,2395.4,Rail,383.43
27.7,962.6,Truck,2807.67
45.5,946.6,Sea,720.73
28.9,1315.1,Sea,618.77
17.5,80.0,Rail,32.15
28.9,2407.1,Truck,7456.59
29.9,2595.7,Air,101384.08
24.3,2221.9,Truck,5429.77
14.5,471.2,Truck,742.33
8.9,2756.8,Rail,544.85
29.8,1805.3,Truck,5568.76
43.4,2705.8,Rail,2640.85
9.9,2623.7,Truck,2690.88
40.4,2952.6,Sea,1827.01
43.8,378.3,Rail,355.35
8.3,2047.8,Sea,263.51
34.9,1913.7,Truck,7112.7
13.4,2927.2,Air,50897.03
31.2,1777.8,Sea,883.46
12.0,1230.9,Air,18905.96
8.9,2441.2,Truck,2390.77
3.2,1385.6,Rail,94.03
44.5,1443.5,Truck,6699.55
27.5,2464.1,Air,83157.01
41.8,1299.1,Truck,5741.56
24.7,665.8,Truck,1808.83
21.8,2160.4,Sea,735.4
19.4,1826.5,Air,44190.88
7.0,1700.0,Truck,1210.95
30.4,365.5,Air,13603.58
22.9,2324.2,Truck,5757.37
48.1,2106.8,Sea,1547.89
42.3,2752.2,Truck,12400.75
18.1,2407.1,Truck,4374.5
7.5,156.0,Rail,25.33
44.9,148.2,Rail,148.99
25.4,1403.1,Air,44018.44
3.6,1214.9,Rail,92.8
47.1,692.7,Truck,3381.68
10.2,1161.9,Sea,192.77
40.8,945.5,Truck,3957.8
43.9,1335.3,Sea,933.05
48.4,1418.9,Sea,1104.17
11.9,2019.3,Sea,382.2
39.5,2195.9,Rail,1962.03
12.2,313.7,Sea,63.83
11.8,2304.7,Truck,2875.94
7.9,1557.8,Rail,267.3
25.8,764.5,Rail,443.06
46.7,112.1,Air,6328.58
28.9,249.1,Truck,759.13
47.4,1154.1,Rail,1204.62
21.2,431.6,Rail,193.29
39.2,2855.2,Rail,2406.49
30.9,2205.7,Truck,7135.57
49.0,2691.4,Air,166308.44
37.9,2448.0,Sea,1511.34
34.5,1765.4,Truck,6462.94
33.1,2036.7,Air,83431.13
41.5,1515.4,Sea,980.89
17.0,529.8,Sea,150.6
26.1,383.0,Rail,216.21
24.8,92.0,Rail,48.23
14.1,156.4,Rail,50.37
20.3,655.0,Rail,287.84
48.0,603.0,Sea,469.52
7.7,1864.7,Truck,1456.94
31.8,2457.5,Truck,8046.88
32.9,1004.1,Air,43309.76
23.6,954.0,Air,27276.04
28.2,2553.2,Sea,1113.0
8.4,2114.6,Truck,1887.67
34.5,120.1,Truck,434.96
39.0,1715.7,Truck,6939.66
42.6,1399.7,Sea,979.06
15.6,1554.8,Sea,393.82
20.3,2895.7,Sea,917.95
25.4,1577.1,Rail,854.06
7.1,990.9,Sea,107.47
14.2,2291.6,Sea,511.86
16.7,1121.1,Truck,1962.68
23.5,875.3,Sea,321.99
23.8,1160.8,Air,34654.07
19.7,1221.5,Rail,536.25
26.6,1114.2,Sea,459.04
7.7,1847.0,Air,18475.34
21.7,1458.7,Air,38180.69
17.1,851.9,Rail,330.81
24.1,1323.3,Sea,500.31
44.0,1822.7,Sea,1228.77
3.9,1973.0,Truck,808.43
20.0,614.1,Truck,1348.28
33.5,107.1,Sea,57.57
8.0,1817.1,Truck,1571.84
33.8,1426.2,Sea,733.57
12.8,1228.0,Sea,263.78
14.8,2879.8,Rail,919.52
46.6,1282.3,Truck,6147.55
15.1,760.8,Air,14025.12
23.5,642.7,Rail,344.87
39.2,1542.7,Air,75003.79
23.0,2379.7,Rail,1223.46
18.1,1483.9,Air,34927.46
40.3,2791.6,Rail,2383.86
42.4,642.5,Truck,2923.99
32.8,900.5,Air,36925.8
31.3,2825.7,Sea,1377.96
20.7,1027.6,Truck,2309.7
32.1,1745.9,Rail,1225.26
36.6,2919.0,Truck,11433.54
36.3,1077.4,Air,51129.93
46.9,2863.6,Sea,2100.26
7.3,2952.4,Rail,451.04
40.9,2868.6,Truck,11838.05
37.6,1614.7,Rail,1341.55
11.8,415.5,Rail,111.96
11.6,2054.9,Rail,528.32
38.1,1790.7,Rail,1513.96
19.5,422.1,Truck,856.77
28.4,2827.5,Sea,1337.05
23.2,73.7,Air,2143.62
24.1,488.2,Truck,1251.23
8.5,1048.6,Sea,142.16
29.9,2948.3,Sea,1443.22
21.1,709.8,Truck,1574.77
10.9,2690.9,Sea,457.51
40.5,987.2,Sea,641.88
45.1,627.2,Sea,452.53
11.2,1419.3,Truck,1681.36
38.9,679.1,Air,34359.39
45.4,2978.5,Rail,2944.01
22.7,2396.4,Truck,5751.71
12.7,1797.9,Rail,487.19
32.5,342.1,Sea,174.36
9.4,1230.7,Sea,189.58
37.7,578.2,Air,27378.14
21.1,1765.2,Rail,854.71
33.4,2148.8,Rail,1501.97
42.7,2981.7,Rail,2678.27
48.9,66.4,Air,4192.76
27.6,850.7,Truck,2501.68
21.6,2434.4,Truck,5402.25
45.4,463.0,Rail,474.69
40.2,1865.5,Truck,7523.58
16.4,2382.2,Air,49324.29
46.9,873.8,Truck,4211.0
23.5,1050.0,Sea,408.11
25.6,2550.0,Sea,1020.46
44.7,2914.4,Sea,2170.39
20.1,2073.8,Truck,4210.95
45.6,2862.9,Rail,3004.94
3.2,2488.6,Sea,133.42
26.1,2832.2,Sea,1225.91
32.5,540.8,Truck,1897.31
11.7,2780.9,Air,42627.56
5.9,2791.0,Truck,1712.35
37.5,776.4,Air,34974.34
9.6,1160.2,Air,13852.91
25.6,2153.9,Rail,1260.62
33.2,2986.8,Truck,9974.19
14.0,996.5,Rail,316.69
13.1,2570.5,Rail,767.69
13.2,1626.2,Truck,2341.58
23.8,1300.8,Sea,482.09
20.3,2435.7,Truck,5072.34
18.6,1136.7,Rail,484.44
16.1,1293.5,Rail,444.61
16.5,906.5,Rail,324.32
11.5,1705.9,Rail,423.99
42.1,541.0,Air,29128.06
18.3,1560.7,Sea,439.96
31.9,2681.6,Truck,8954.39
17.5,2735.2,Air,60931.38
43.8,985.9,Rail,976.96
34.6,1380.4,Truck,5054.26
22.5,1916.6,Truck,4463.38
27.3,1600.6,Truck,4389.69
36.7,1477.3,Air,65794.52
43.6,2493.7,Air,133711.07
1.3,657.3,Sea,13.1
34.4,2629.4,Sea,1478.27
8.3,1633.3,Truck,1446.64
5.5,995.0,Air,6812.18
1.8,2000.4,Sea,55.07
24.0,2352.7,Air,70736.22
49.4,142.8,Air,8750.37
7.6,782.7,Air,7248.79
22.6,2244.3,Sea,780.84
5.6,1518.5,Air,10287.28
28.3,758.9,Sea,343.91
21.3,889.7,Rail,410.02
11.9,450.2,Rail,121.7
19.3,1898.9,Sea,572.94
34.1,2250.4,Air,98487.89
5.0,175.1,Air,1143.87
40.4,2397.9,Truck,10634.39
22.2,481.8,Truck,1083.61
29.3,2532.0,Truck,7810.07
18.6,2186.6,Truck,4430.78
46.4,1135.4,Rail,1216.74
38.7,684.9,Sea,440.12
40.5,2255.3,Air,117561.23
26.7,2824.8,Air,96922.63
8.1,582.5,Sea,78.01
34.9,2025.0,Truck,7292.85
7.5,2488.8,Sea,306.48
38.8,1194.7,Truck,4748.64
43.8,1884.6,Rail,1802.73
9.6,333.7,Rail,68.68
5.4,2857.9,Sea,254.19
43.9,1096.9,Sea,801.59
19.9,2933.8,Truck,5882.75
5.3,2515.3,Truck,1375.01
49.6,1155.3,Air,71070.05
43.8,1705.6,Sea,1159.14
26.9,2485.6,Sea,1038.68
7.4,1601.0,Rail,270.62
8.1,839.0,Truck,697.85
46.7,750.3,Truck,3691.41
5.3,1157.3,Air,7300.31
41.1,2246.8,Sea,1432.54
18.6,831.7,Rail,332.34
26.3,2381.2,Rail,1351.87
14.2,926.8,Rail,275.83
45.0,942.7,Sea,704.74
39.5,1587.4,Rail,1401.0
10.7,609.6,Rail,144.19
14.0,2886.6,Sea,620.28
41.3,887.9,Sea,574.31
27.2,666.7,Rail,382.17
11.3,343.3,Sea,59.89
24.2,2889.8,Sea,1128.58
30.1,2038.3,Air,73980.36
41.0,1720.2,Sea,1105.6
41.6,1294.6,Air,68437.29
28.8,2996.0,Rail,1910.81
49.3,77.3,Sea,60.7
33.8,2787.1,Air,120582.13
19.1,2788.2,Air,65898.64
22.1,870.3,Truck,2028.62
47.6,105.5,Rail,105.08
38.1,989.4,Sea,621.27
15.5,1207.1,Rail,393.73
7.6,1613.4,Truck,1349.58
41.9,1620.3,Truck,7161.58
26.5,1790.4,Truck,4769.13
34.5,2836.2,Truck,10737.83
14.4,1822.1,Rail,562.52
3.1,2303.8,Truck,767.87
49.3,587.6,Sea,482.21
5.7,2881.5,Sea,252.44
28.9,67.5,Sea,32.77
22.4,2205.4,Truck,5115.69
43.5,466.9,Air,25987.47
48.9,2390.7,Truck,12628.16
43.5,1757.7,Rail,1660.42
22.5,952.8,Rail,493.79
47.9,1637.9,Truck,8561.58
26.8,726.5,Sea,319.02
21.6,972.3,Truck,2095.73
39.3,2087.2,Air,102163.25
44.4,2330.3,Rail,2350.5
4.8,619.3,Sea,46.47
40.0,886.5,Rail,764.54
48.9,1807.1,Rail,1898.49
10.4,962.7,Rail,209.99
28.3,1157.5,Truck,3487.25
33.8,759.5,Rail,560.51
25.4,2592.6,Truck,6987.98
5.0,1209.7,Sea,97.9
21.5,2408.1,Rail,1167.75
43.7,2202.8,Air,125256.84
26.6,1644.6,Sea,722.21
17.3,550.7,Sea,149.76
44.5,1064.7,Air,57521.01
18.0,2813.0,Air,62491.54
17.6,2912.3,Sea,800.69
10.6,2231.5,Sea,396.69
33.1,888.9,Air,37040.79
17.4,1075.5,Air,24130.22
25.1,201.8,Air,6240.04
23.0,802.5,Air,23557.73
3.2,1601.2,Sea,81.4
41.0,689.9,Sea,467.73
5.5,170.7,Sea,14.62
1.3,1107.3,Rail,31.62
10.8,2876.5,Air,37653.81
47.6,1639.2,Rail,1686.92
25.7,268.9,Air,8977.69
18.1,513.3,Air,11743.69
32.1,268.2,Truck,932.04
7.2,1265.9,Truck,965.19
28.7,1476.6,Air,52763.74
45.7,1400.9,Truck,6992.49
45.6,2330.2,Rail,2275.73
45.9,2120.9,Air,118989.8
45.5,1041.0,Truck,5120.5
41.2,2876.5,Rail,2692.91
13.3,2731.4,Sea,590.02
17.0,2231.2,Truck,4107.37
23.9,2137.3,Sea,837.11
6.9,955.3,Sea,108.93
40.9,2270.7,Rail,2036.87
37.9,145.0,Sea,88.95
38.6,1658.1,Rail,1433.12
49.5,445.1,Rail,465.57
26.8,2457.4,Air,83710.55
28.1,1784.2,Rail,1117.02
20.4,2068.7,Air,51218.03
4.5,1951.0,Air,10638.52
33.7,2979.4,Air,124306.52
10.2,2797.7,Sea,443.86
9.9,2668.1,Rail,580.07
46.4,351.9,Sea,262.62
48.8,1816.9,Air,116138.3
46.1,2027.2,Air,115632.22
23.7,2324.4,Truck,6034.9
34.0,1847.0,Truck,6607.16
17.2,1548.2,Air,34372.88
45.7,2220.1,Rail,2169.77
10.2,1307.3,Air,17431.72
48.5,237.6,Rail,250.35
25.2,779.1,Rail,436.85
48.6,2737.9,Sea,2067.3
4.9,322.9,Sea,24.19
2.6,2260.7,Air,7174.52
23.9,153.3,Rail,83.44
19.5,2149.5,Sea,685.43
47.3,2245.4,Sea,1749.53
32.6,1346.2,Air,56356.85
42.6,1189.0,Rail,1119.25
34.4,763.1,Sea,421.07
33.5,464.5,Sea,242.86
38.2,262.3,Truck,1020.34
21.5,406.9,Rail,195.02
7.4,2451.4,Truck,1880.18
25.0,2955.5,Rail,1702.77
9.7,1749.6,Truck,1870.91
44.2,2827.4,Truck,13108.52
7.4,2891.0,Air,26406.21
30.5,2257.7,Air,85309.84
28.5,326.1,Rail,206.27
7.3,763.0,Rail,119.95
24.2,2511.4,Air,79489.59
35.3,1857.7,Truck,7196.13
20.0,542.6,Sea,173.56
30.4,1758.9,Truck,5578.57
43.6,1920.5,Air,101989.25
42.8,267.7,Rail,243.59
46.8,1751.7,Rail,1851.01
40.6,2114.1,Sea,1377.22
45.4,1038.4,Sea,717.03
31.8,2347.9,Air,97668.39
15.5,2969.2,Sea,766.68
23.8,1370.7,Rail,721.75
47.1,2387.6,Air,137962.63
31.6,1000.2,Truck,3209.19
36.4,201.2,Rail,155.26
27.6,1889.5,Sea,835.04
49.2,2598.2,Rail,2932.4
22.7,513.4,Truck,1214.0
12.3,951.7,Rail,269.4
41.8,1441.8,Truck,6530.68
40.4,422.7,Sea,275.28
30.1,1273.3,Sea,603.71
8.9,1070.3,Air,11896.49
18.6,1176.4,Truck,2361.8
37.2,695.9,Sea,409.86
15.1,908.1,Air,16409.65
26.4,2406.6,Air,76045.78
20.9,2731.6,Sea,942.2
28.2,584.7,Truck,1803.45
36.6,409.9,Rail,336.25
27.3,1715.8,Rail,1037.03
19.9,1426.5,Rail,624.04
13.7,297.9,Rail,93.74
35.4,2180.0,Sea,1286.02
39.9,2062.9,Truck,8895.06
49.6,2812.5,Truck,14634.81
43.0,2843.7,Air,148517.45
13.3,1096.8,Sea,231.75
12.5,490.2,Sea,100.71
33.3,928.8,Rail,652.75
11.6,698.0,Sea,135.55
20.1,2621.8,Air,66222.84
24.5,2783.6,Rail,1481.17
30.9,820.0,Air,31895.12
1.2,681.4,Sea,13.72
28.2,2330.0,Air,79429.83
27.1,303.7,Rail,184.34
21.6,420.0,Air,11442.72
4.9,2514.7,Sea,204.47
1.8,1489.2,Truck,289.38
47.1,2648.4,Air,156901.12
42.4,420.0,Air,21162.99
45.9,1438.7,Rail,1415.54
34.7,1496.1,Air,64730.81
30.3,1707.1,Sea,855.06
1.1,2800.2,Rail,64.5
43.5,587.0,Sea,390.13
19.4,1345.8,Rail,577.83
3.6,1127.1,Rail,86.27
40.4,1637.7,Truck,7069.61
25.6,841.6,Sea,346.74
48.2,545.4,Rail,591.96
27.8,1028.0,Rail,602.44
30.9,2222.9,Sea,1062.77
33.3,1369.3,Sea,741.06
17.0,2361.3,Truck,4024.49
49.4,2721.9,Air,164888.44
15.1,1712.3,Sea,413.41
8.4,1412.8,Air,15261.73
12.2,2865.5,Sea,582.12
32.3,436.2,Truck,1529.2
39.4,90.9,Rail,78.99
41.6,1944.3,Rail,1748.71
6.2,2470.6,Air,19569.48
12.1,2671.5,Rail,706.6
46.7,1265.2,Rail,1253.28
14.9,2764.5,Rail,929.02
5.0,2635.6,Sea,204.66
31.3,793.1,Truck,2513.61
46.2,2596.3,Truck,12478.74
27.2,2407.9,Air,81667.02
7.1,2757.5,Sea,318.34
13.0,725.5,Air,11293.95
16.3,515.6,Sea,141.14
11.6,591.6,Rail,151.8
48.8,460.8,Air,26793.88
27.4,1463.9,Truck,4063.24
2.0,448.4,Truck,96.18
49.6,858.5,Rail,925.11
4.1,88.8,Rail,7.99
37.0,2095.0,Truck,8348.67
18.2,2488.3,Sea,752.16
45.4,1341.3,Rail,1351.28
5.2,1874.5,Truck,990.35
28.2,951.6,Truck,2729.35
27.8,1327.3,Air,43948.12
49.2,2194.0,Truck,10921.84
40.9,342.7,Sea,234.58
44.2,1381.2,Rail,1385.54
45.2,2390.5,Rail,2333.73
32.9,2066.8,Rail,1554.84
13.2,2470.5,Rail,697.41
24.5,2293.9,Truck,6052.3
23.8,124.3,Sea,46.11
24.9,2016.5,Rail,1093.59
8.7,1330.0,Rail,263.77
38.0,2456.6,Rail,2107.33
27.0,1286.6,Truck,3510.04
46.8,1549.9,Rail,1654.19
30.8,2305.3,Rail,1548.85
23.7,2324.2,Rail,1264.16
31.2,881.9,Sea,452.4
11.7,1494.7,Rail,373.89
15.9,1903.0,Rail,658.24
46.6,1695.3,Rail,1698.45
44.1,2524.5,Air,138593.01
4.3,1643.2,Rail,157.34
22.6,780.9,Air,21393.65
17.9,1455.4,Air,31324.8
34.6,1799.8,Rail,1339.8
